﻿지하철역ID,지하철호선ID,지하철역명,지하철영문명,이전지하철역ID,다음지하철역ID,우편번호,기본주소,상세주소,전화번호,팩스번호,플랫폼구분,하차문구분,내부횡단여부,화장실내외부,환승호선수,운영기관,장애인시설설치여부,환승주차장설치여부,자전거보관소설치여부,지하철역X좌표,지하철역Y좌표,토피스역ID,연계역번호,지하철역코드,지하철노선이미지상단X좌표,지하철노선이미지상단Y좌표,급행정차여부(0:미정차/1:상행정차/2:하행정차/3:양방향정차)
﻿1077006812,﻿1077,﻿정자,﻿Jungja,﻿1077006811,﻿1077006813,﻿13558,﻿경기도 성남시 분당구 성남대로 지하333,﻿,﻿031-8018-7760,﻿,﻿,﻿,﻿,﻿,﻿2,﻿네오트랜스,﻿,﻿,﻿,﻿209613.0,﻿429795.7,﻿,﻿D12,﻿5,﻿1961,﻿1586,﻿0
﻿1077006813,﻿1077,﻿미금,﻿Migeum,﻿1077006812,﻿1077006814,﻿13627,﻿경기도 성남시 분당구 성남대로 지하 156,﻿,﻿031-8018-7770,﻿,﻿,﻿,﻿,﻿,﻿2,﻿네오트랜스,﻿,﻿,﻿,﻿,﻿,﻿,﻿D13,﻿12,﻿1905,﻿1586,﻿0
﻿1077006814,﻿1077,﻿동천,﻿Dongcheon,﻿1077006813,﻿1077006815,﻿16827,﻿경기도 용인시 수지구 신수로 지하760,﻿,﻿031-8018-7780,﻿,﻿,﻿,﻿,﻿,﻿1,﻿네오트랜스,﻿,﻿,﻿,﻿209124.2518,﻿426529.3222,﻿,﻿D14,﻿6,﻿1817,﻿1544,﻿0
﻿1077006815,﻿1077,﻿수지구청,﻿Suji-gu office,﻿1077006814,﻿1077006816,﻿16841,﻿경기도 용인시 수지구 풍덕천로 지하120,﻿,﻿031-8018-7790,﻿,﻿,﻿,﻿,﻿,﻿1,﻿네오트랜스,﻿,﻿,﻿,﻿208421.5364,﻿424838.924,﻿,﻿D15,﻿7,﻿1753,﻿1544,﻿0
﻿1077006816,﻿1077,﻿성복,﻿Seongbok,﻿1077006815,﻿1077006817,﻿16847,﻿경기도 용인시 수지구 수지로 지하134,﻿,﻿031-8018-7800,﻿,﻿,﻿,﻿,﻿,﻿1,﻿네오트랜스,﻿,﻿,﻿,﻿207099.6228,﻿423798.2257,﻿,﻿D16,﻿8,﻿1688,﻿1544,﻿0
﻿1077006817,﻿1077,﻿상현,﻿Sanghyeon,﻿1077006816,﻿1077006818,﻿16943,﻿경기도 용인시 수지구 광교중앙로 지하312,﻿,﻿031-8018-7810,﻿,﻿,﻿,﻿,﻿,﻿1,﻿네오트랜스,﻿,﻿,﻿,﻿206147.3683,﻿422058.437,﻿,﻿D17,﻿9,﻿1624,﻿1544,﻿0
﻿1077006818,﻿1077,﻿광교중앙,﻿Gwanggyo Jungang,﻿1077006817,﻿1077006819,﻿16509,﻿경기도 수원시 영통구 도청로 지하45,﻿,﻿031-8018-7810,﻿,﻿,﻿,﻿,﻿,﻿1,﻿네오트랜스,﻿,﻿,﻿,﻿204564.2196,﻿421053.4679,﻿,﻿D18,﻿10,﻿1561,﻿1544,﻿0
﻿1077006819,﻿1077,﻿광교,﻿Gwanggyo,﻿1077006818,﻿1077006819,﻿16225,﻿경기도 수원시 영통구 이의동 742,﻿,﻿031-8018-7830,﻿,﻿,﻿,﻿,﻿,﻿1,﻿네오트랜스,﻿,﻿,﻿,﻿203943.314,﻿422550.4895,﻿,﻿D19,﻿11,﻿1495,﻿1544,﻿0
﻿1005000554,﻿1005,﻿강일,﻿Gangil,﻿1005000553,﻿1005000555,﻿05286,﻿서울특별시 강동구 고덕로,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿37.557471,﻿127.173521,﻿,﻿760,﻿61,﻿,﻿,﻿0
﻿1005000555,﻿1005,﻿미사,﻿Misa,﻿1005000554,﻿1005000556,﻿12912,﻿경기도 하남시 미사강변동로,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿37.557471,﻿127.166955,﻿,﻿555,﻿62,﻿,﻿,﻿0
﻿1005000556,﻿1005,﻿하남풍산,﻿Hanam Pungsan,﻿1005000555,﻿1005000557,﻿12926,﻿경기도 하남시 미사강변동로,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿37.598882,﻿126.717212,﻿,﻿556,﻿63,﻿,﻿,﻿0
﻿1005000557,﻿1005,﻿하남시청,﻿Hanam City,﻿1005000556,﻿1005000558,﻿12951,﻿경기도 하남시 미사강변동로,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿37.541057,﻿127.175253,﻿,﻿556,﻿64,﻿,﻿,﻿0
﻿1005000558,﻿1005,﻿하남검단산,﻿Hanam Geomdansan,﻿1005000557,﻿1005000558,﻿12951,﻿경기도 하남시 대청로 100,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿37.521456,﻿127.212258,﻿,﻿558,﻿65,﻿,﻿,﻿0
﻿1093004001,﻿1093,﻿일산,﻿Ilsan,﻿1093004001,﻿1093004002,﻿000000,﻿경기도 고양시 일산서구 경의로 672,﻿,﻿031-976-7788,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서해,﻿,﻿,﻿,﻿,﻿,﻿,﻿S07,﻿226,﻿,﻿,﻿0
﻿1093004002,﻿1093,﻿풍산,﻿Pungsan,﻿1093004001,﻿1093004003,﻿000000,﻿경기도 고양시 일산동구 경의로 486,﻿,﻿031-960-3467,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서해,﻿,﻿,﻿,﻿,﻿,﻿,﻿S08,﻿225,﻿,﻿,﻿0
﻿1093004003,﻿1093,﻿백마,﻿Baengma,﻿1093004002,﻿1093004004,﻿000000,﻿경기도 고양시 일산동구 경의로 318,﻿,﻿031-901-7788,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서해,﻿,﻿,﻿,﻿,﻿,﻿,﻿S09,﻿224,﻿,﻿,﻿0
﻿1093004004,﻿1093,﻿곡산,﻿Goksan,﻿1093004003,﻿1093004005,﻿000000,﻿경기도 고양시 일산동구 경의로 160,﻿,﻿031-907-5155,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서해,﻿,﻿,﻿,﻿,﻿,﻿,﻿S10,﻿223,﻿,﻿,﻿0
﻿1093004005,﻿1093,﻿대곡,﻿Daegok,﻿1093004004,﻿1093004006,﻿000000,﻿경기도 고양시 덕양구 대주로 107번길,﻿71-81,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿3,﻿서해,﻿,﻿,﻿,﻿,﻿,﻿,﻿S11,﻿147,﻿,﻿,﻿0
﻿1093004006,﻿1093,﻿능곡,﻿Neunggok,﻿1093004005,﻿1093004007,﻿000000,﻿경기도 고양시 덕양구 토당로,﻿35,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서해,﻿,﻿,﻿,﻿,﻿,﻿,﻿S12,﻿222,﻿,﻿,﻿0
﻿1093004007,﻿1093,﻿김포공항,﻿Gimpo Airport,﻿1093004006,﻿1093004008,﻿000000,﻿서울시 강서구 하늘길 지하,﻿77,﻿1599-7788,﻿,﻿,﻿,﻿,﻿,﻿5,﻿서해,﻿,﻿,﻿,﻿,﻿,﻿,﻿S13,﻿305,﻿,﻿,﻿0
﻿1093004008,﻿1093,﻿원종,﻿Wonjong,﻿1093004007,﻿1093004009,﻿000000,﻿경기도 부천시 소사로,﻿753-1,﻿032-625-3851,﻿,﻿,﻿,﻿,﻿,﻿0,﻿서해,﻿,﻿,﻿,﻿,﻿,﻿,﻿S14,﻿306,﻿,﻿,﻿0
﻿1093004009,﻿1093,﻿부천종합운동장,﻿Bucheon Stadium,﻿1093004008,﻿1093004010,﻿000000,﻿경기도 부천시 여월동,﻿37-17,﻿032-451-1313,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서해,﻿,﻿,﻿,﻿,﻿,﻿,﻿S15,﻿307,﻿,﻿,﻿0
﻿1093004010,﻿1093,﻿소사,﻿Sosa,﻿1093004009,﻿1093004011,﻿000000,﻿경기도 부천시 소사로,﻿284,﻿031-5183-2701,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서해,﻿,﻿,﻿,﻿181871.083,﻿442635.0172,﻿,﻿S16,﻿308,﻿531,﻿1227,﻿0
﻿1093004011,﻿1093,﻿소새울,﻿Sosaeul,﻿1093004010,﻿1093004012,﻿000000,﻿경기도 부천시 소사로,﻿120,﻿031-5183-2711,﻿,﻿,﻿,﻿,﻿,﻿0,﻿서해,﻿,﻿,﻿,﻿182039.3876,﻿441081.9955,﻿,﻿S17,﻿309,﻿595,﻿1290,﻿0
﻿1093004012,﻿1093,﻿시흥대야,﻿Siheung Daeya,﻿1093004011,﻿1093004013,﻿000000,﻿경기도 시흥시 서해안로1670번길,﻿6,﻿031-5183-2721,﻿,﻿,﻿,﻿,﻿,﻿0,﻿서해,﻿,﻿,﻿,﻿181685.6654,﻿438987.6662,﻿,﻿S18,﻿310,﻿691,﻿1384,﻿0
﻿1093004013,﻿1093,﻿신천,﻿Sincheon,﻿1093004012,﻿1093004014,﻿000000,﻿경기도 시흥시 신천로,﻿92,﻿031-5183-2731,﻿,﻿,﻿,﻿,﻿,﻿0,﻿서해,﻿,﻿,﻿,﻿181109.7705,﻿437770.114,﻿,﻿S19,﻿311,﻿797,﻿1495,﻿0
﻿1093004014,﻿1093,﻿신현,﻿Sinhyeon,﻿1093004013,﻿1093004016,﻿000000,﻿경기도 시흥시 시흥대로,﻿819,﻿031-5183-2741,﻿,﻿,﻿,﻿,﻿,﻿0,﻿서해,﻿,﻿,﻿,﻿181206.2323,﻿434513.3492,﻿,﻿S20,﻿312,﻿797,﻿1567,﻿0
﻿1093004016,﻿1093,﻿시흥시청,﻿Siheung City Hall,﻿1093004014,﻿1093004017,﻿000000,﻿경기도 시흥시 광석동,﻿397,﻿031-5183-2751,﻿,﻿,﻿,﻿,﻿,﻿0,﻿서해,﻿,﻿,﻿,﻿182810.9915,﻿431390.7492,﻿,﻿S22,﻿314,﻿797,﻿1642,﻿0
﻿1093004017,﻿1093,﻿시흥능곡,﻿Siheung Neunggok,﻿1093004016,﻿1093004018,﻿000000,﻿경기도 시흥시 시흥대로,﻿327,﻿031-5183-2761,﻿,﻿,﻿,﻿,﻿,﻿0,﻿서해,﻿,﻿,﻿,﻿183058.0096,﻿430099.0687,﻿,﻿S23,﻿315,﻿797,﻿1714,﻿0
﻿1093004018,﻿1093,﻿달미,﻿Dalmi,﻿1093004017,﻿1093004019,﻿000000,﻿경기도 안산시 단원구 선부동,﻿481,﻿031-5183-2771,﻿,﻿,﻿,﻿,﻿,﻿0,﻿서해,﻿,﻿,﻿,﻿183109.699,﻿427757.2089,﻿,﻿S24,﻿316,﻿797,﻿1787,﻿0
﻿1093004019,﻿1093,﻿선부,﻿Seonbu,﻿1093004018,﻿1093004020,﻿000000,﻿경기도 안산시 단원구 선부동,﻿1074-1,﻿031-5183-2781,﻿,﻿,﻿,﻿,﻿,﻿0,﻿서해,﻿,﻿,﻿,﻿183163.4295,﻿426148.9937,﻿,﻿S25,﻿317,﻿797,﻿1860,﻿0
﻿1093004020,﻿1093,﻿초지,﻿Choji,﻿1093004019,﻿1093004021,﻿000000,﻿경기도 안산시 단원구 초지동,﻿602-2,﻿031-5183-2791,﻿,﻿,﻿,﻿,﻿,﻿3,﻿서해,﻿,﻿,﻿,﻿183000.4144,﻿424503.9334,﻿,﻿S26,﻿318,﻿870,﻿1933,﻿0
﻿1093004021,﻿1093,﻿시우,﻿Siu,﻿1093004020,﻿1093004022,﻿000000,﻿경기도 안산시 단원구 원시동,﻿804,﻿031-5183-2801,﻿,﻿,﻿,﻿,﻿,﻿0,﻿서해,﻿,﻿,﻿,﻿181894.037,﻿423789.3701,﻿,﻿S27,﻿319,﻿907,﻿1973,﻿0
﻿1093004022,﻿1093,﻿원시,﻿Wonsi,﻿1093004021,﻿1093004022,﻿000000,﻿경기도 안산시 단원구 원시동,﻿803,﻿031-5183-2811,﻿,﻿,﻿,﻿,﻿,﻿0,﻿서해,﻿,﻿,﻿,﻿181099.5392,﻿422623.474,﻿,﻿S28,﻿320,﻿967,﻿1973,﻿0
﻿1075075236,﻿1075,﻿신갈,﻿Singal,﻿1075075235,﻿1075075237,﻿446598,﻿경기 용인시 기흥구 신갈동,﻿167,﻿02-519-5111,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿209854.2,﻿420789.7,﻿,﻿K236,﻿131,﻿1643,﻿1632,﻿0
﻿1075075237,﻿1075,﻿기흥,﻿Giheung,﻿1075075236,﻿1075075238,﻿446569,﻿경기 용인시 기흥구 구갈동,﻿227,﻿031-275-7789,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿210295.6,﻿419603.4,﻿,﻿K237,﻿132,﻿1601,﻿1631,﻿3
﻿1075075238,﻿1075,﻿상갈,﻿Sanggal,﻿1075075237,﻿1075075239,﻿446905,﻿경기도 용인시 기흥구 금화로 지하40,﻿,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿209651.1,﻿418077.7,﻿,﻿K236,﻿133,﻿1552,﻿1632,﻿0
﻿1075075239,﻿1075,﻿청명,﻿Cheongmyeong,﻿1075075238,﻿1075075240,﻿443470,﻿경기도 수원시 영통구 봉영로 지하1670,﻿,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿207005.5,﻿417819.7,﻿,﻿K237,﻿134,﻿1507,﻿1632,﻿0
﻿1075075240,﻿1075,﻿영통,﻿Yeongtong,﻿1075075239,﻿1075075241,﻿443470,﻿경기도 수원시 영통구 봉영로 지하1560,﻿,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿206323.6,﻿416925.8,﻿,﻿K238,﻿135,﻿1461,﻿1632,﻿0
﻿1075075241,﻿1075,﻿망포,﻿Mangpo,﻿1075075240,﻿1075075242,﻿443470,﻿경기도 수원시 영통구 덕영대로 지하1520,﻿,﻿031-203-7720,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿205041.8,﻿416303.8,﻿,﻿K239,﻿136,﻿1387,﻿1661,﻿3
﻿1075075242,﻿1075,﻿매탄권선,﻿MaetanGwonseon,﻿1075075241,﻿1075075243,﻿443802,﻿경기도 수원시 영통구 매탄동 687-4,﻿687-4,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿203619.1,﻿417046.3,﻿,﻿K242,﻿137,﻿1357,﻿1692,﻿0
﻿1075075243,﻿1075,﻿수원시청,﻿Suwon City Hall,﻿1075075242,﻿1075075244,﻿441821,﻿경기도 수원시 권선구 권선동 1122,﻿1122,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿202734.4,﻿418090.2,﻿,﻿K243,﻿138,﻿1327,﻿1723,﻿3
﻿1075075244,﻿1075,﻿매교,﻿Maegyo,﻿1075075243,﻿1075075245,﻿442846,﻿경기도 수원시 팔달구 매교동 283,﻿283,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿201407.5,﻿418488.4,﻿,﻿K244,﻿139,﻿1296,﻿1753,﻿0
﻿1075075245,﻿1075,﻿수원,﻿Suwon,﻿1075075244,﻿1075075246,﻿442784,﻿경기도 수원시 팔달구 매산로1가 18,﻿18,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도공사,﻿,﻿,﻿,﻿200019.5,﻿418572.7,﻿,﻿K245,﻿68,﻿1254,﻿1795,﻿3
﻿1075075246,﻿1075,﻿고색,﻿Goseak,﻿1075075245,﻿1075075247,﻿16649,﻿경기도 수원시 권선구 매송고색로,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿37.249668,﻿126.9781,﻿,﻿k246,﻿288,﻿1207,﻿1820,﻿3
﻿1075075247,﻿1075,﻿오목천,﻿Omokcheon,﻿1075075246,﻿1075075248,﻿16631,﻿경기도 수원시 권선구 삼천병마로,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿37.243486,﻿126.961932,﻿,﻿k247,﻿289,﻿1156,﻿1847,﻿0
﻿1075075248,﻿1075,﻿어천,﻿Eocheon,﻿1075075247,﻿1075075249,﻿18287,﻿경기도 화성시 매송면 화성로,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿37.249736,﻿126.908918,﻿,﻿k248,﻿290,﻿1104,﻿1847,﻿0
﻿1075075249,﻿1075,﻿야목,﻿Yamok,﻿1075075248,﻿1075075250,﻿18286,﻿경기도 화성시 매송면 본오매송로,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿37.26216,﻿126.884805,﻿,﻿k249,﻿291,﻿1051,﻿1847,﻿0
﻿1075075250,﻿1075,﻿사리,﻿Sari,﻿1075075249,﻿1075075251,﻿18286,﻿경기도 안산시 상록구 충장로,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿37.290437,﻿126.854812,﻿,﻿k250,﻿292,﻿998,﻿1847,﻿0
﻿1075075251,﻿1075,﻿한대앞,﻿Hanyang Univ. at Ansan Station,﻿1075075250,﻿1075075252,﻿426160,﻿경기도 안산시 상록구 이동,﻿산17-3,﻿031-406-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿187030.9895,﻿423415.6977,﻿291338,﻿k251,﻿46,﻿952,﻿1847,﻿0
﻿1075075252,﻿1075,﻿중앙,﻿Jungang Station,﻿1075075251,﻿1075075253,﻿425020,﻿경기도 안산시 단원구 고잔동,﻿167-378,﻿031-485-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿185684.224,﻿424106.4023,﻿291334,﻿k252,﻿47,﻿924,﻿1875,﻿0
﻿1075075253,﻿1075,﻿고잔,﻿Gojan Station,﻿1075075252,﻿1075075254,﻿425020,﻿경기도 안산시 단원구 고잔동,﻿453-53,﻿031-482-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿184311.2864,﻿424198.9913,﻿291332,﻿k253,﻿48,﻿896,﻿1904,﻿0
﻿1075075254,﻿1075,﻿초지,﻿Choji,﻿1075075253,﻿1075075255,﻿425080,﻿경기도 안산시 단원구 초지동,﻿27-1,﻿031-480-2788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿182794.2233,﻿424631.8537,﻿291330,﻿k254,﻿49,﻿870,﻿1933,﻿0
﻿1075075255,﻿1075,﻿안산,﻿Ansan Station,﻿1075075254,﻿1075075256,﻿425130,﻿경기도 안산시 단원구 원곡동,﻿377-1,﻿031-491-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿181420.9113,﻿425228.846,﻿291326,﻿k255,﻿50,﻿834,﻿1966,﻿0
﻿1075075256,﻿1075,﻿신길온천,﻿Singil Spa Station,﻿1075075255,﻿1075075257,﻿425120,﻿경기도 안산시 단원구 신길동,﻿216-2,﻿031-491-7787,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿179346.3065,﻿426525.5526,﻿291361,﻿k256,﻿51,﻿772,﻿1966,﻿0
﻿1075075257,﻿1075,﻿정왕,﻿Jeongwang,﻿1075075256,﻿1075075258,﻿429450,﻿경기도 시흥시 정왕동,﻿,﻿031-319-7787,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿177229.3069,﻿428094.4699,﻿291359,﻿k257,﻿52,﻿712,﻿1966,﻿0
﻿1075075258,﻿1075,﻿오이도,﻿Oido,﻿1075075257,﻿1075075259,﻿429450,﻿경기도 시흥시 정왕동,﻿878,﻿031-319-7788,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도공사,﻿,﻿,﻿,﻿176890.2207,﻿429328.4932,﻿291357,﻿k258,﻿53,﻿646,﻿1966,﻿0
﻿1075075259,﻿1075,﻿달월,﻿Dalwol,﻿1075075258,﻿1075075260,﻿429833,﻿경기 시흥시 월곶동 689,﻿,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿177459.0,﻿431225.6,﻿,﻿k259,﻿153,﻿645,﻿1916,﻿0
﻿1075075260,﻿1075,﻿월곶,﻿Wolgot,﻿1075075259,﻿1075075261,﻿429834,﻿경기도 시흥시 월곶중앙로14번길 56,﻿,﻿031-8077-5512,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿177219.7,﻿432534.7,﻿,﻿k260,﻿154,﻿645,﻿1874,﻿0
﻿1075075261,﻿1075,﻿소래포구,﻿Soraepogu,﻿1075075260,﻿1075075262,﻿405300,﻿인천광역시 남동구 소래역로 51,﻿,﻿031-8077-5522,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿176397.8,﻿433558.5,﻿,﻿k261,﻿155,﻿645,﻿1832,﻿0
﻿1075075262,﻿1075,﻿인천논현,﻿Incheon Nonhyeon,﻿1075075261,﻿1075075263,﻿405300,﻿인천광역시 남동구 청능대로 567,﻿,﻿031-8077-5532,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿175427.0,﻿433521.5,﻿,﻿k262,﻿156,﻿645,﻿1790,﻿0
﻿1075075263,﻿1075,﻿호구포,﻿Hogupo,﻿1075075262,﻿1075075264,﻿405300,﻿인천광역시 남동구 호구포로 205,﻿,﻿031-8077-5542,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿174204.1,﻿433637.5,﻿,﻿k263,﻿157,﻿621,﻿1763,﻿0
﻿1075075264,﻿1075,﻿남동인더스파크,﻿Namdong Induspark,﻿1075075263,﻿1075075265,﻿405822,﻿인천광역시 남동구 은청로 17,﻿,﻿031-8077-5552,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿173048.3,﻿434308.5,﻿,﻿k264,﻿158,﻿574,﻿1763,﻿0
﻿1075075265,﻿1075,﻿원인재,﻿Woninjae,﻿1075075264,﻿1075075266,﻿406110,﻿인천광역시 연수구 벚꽃로 195,﻿,﻿031-8077-5572,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도공사,﻿,﻿,﻿,﻿172241.4,﻿434928.4,﻿,﻿k265,﻿159,﻿553,﻿1735,﻿0
﻿1075075266,﻿1075,﻿연수,﻿Yeonsu,﻿1075075265,﻿1075075267,﻿406110,﻿인천광역시 연수구 벚꽃로 115,﻿,﻿031-8077-5582,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿171536.4,﻿435475.3,﻿,﻿k266,﻿191,﻿554,﻿1693,﻿0
﻿1075075267,﻿1075,﻿송도,﻿Songdo,﻿1075075266,﻿1075075268,﻿406834,﻿인천광역시 연수구 비류대로 175,﻿,﻿031-8077-5592,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿169412.7,﻿436818.2,﻿,﻿k267,﻿214,﻿554,﻿1656,﻿0
﻿1075075268,﻿1075,﻿인하대,﻿Inha Univ.,﻿1075075267,﻿1075075269,﻿,﻿인천광역시 남구 용현동 294-3,﻿,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿168920.8,﻿438831.3,﻿,﻿k268,﻿269,﻿509,﻿1657,﻿0
﻿1075075269,﻿1075,﻿숭의,﻿Sungui,﻿1075075268,﻿1075075270,﻿,﻿인천광역시 남구 숭의동 379-72,﻿,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿167786.5,﻿440232.2,﻿,﻿k269,﻿270,﻿461,﻿1657,﻿0
﻿1001080173,﻿1001,﻿탕정,﻿Tangjeong,﻿1001080172,﻿1001080174,﻿31454,﻿충청남도 아산시 탕정면 탕정로,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿36.78827,﻿127.082449,﻿,﻿P173,﻿296,﻿,﻿,﻿0
﻿1075075270,﻿1075,﻿신포,﻿Sinpo,﻿1075075269,﻿1075075271,﻿,﻿인천광역시 중구 사동 26-19,﻿,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿166593.4,﻿441074.9,﻿,﻿k270,﻿271,﻿424,﻿1678,﻿0
﻿1075075271,﻿1075,﻿인천,﻿Incheon,﻿1075075270,﻿1075075271,﻿,﻿인천광역시 중구 북성동 2가 14,﻿,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿165927.1,﻿441956.8,﻿,﻿k271,﻿272,﻿395,﻿1699,﻿0
﻿1008000820,﻿1008,﻿복정,﻿Bokjeong,﻿1008000819,﻿1008000821,﻿138210,﻿서울특별시 송파구 장지동,﻿600,﻿02-449-8264,﻿,﻿,﻿,﻿,﻿,﻿2,﻿도시철도,﻿,﻿,﻿,﻿211216.049,﻿441283.4853,﻿291274,﻿820,﻿11,﻿2186,﻿1360,﻿0
﻿1008000821,﻿1008,﻿남위례,﻿Namwirye,﻿1008000820,﻿1008000822,﻿,﻿경기도 성남시 수정구 공원로,﻿601,﻿,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿,﻿,﻿,﻿821,﻿50,﻿,﻿,﻿0
﻿1008000822,﻿1008,﻿산성,﻿Line 8 Sanseong Station,﻿1008000821,﻿1008000823,﻿461162,﻿경기도 성남시 수정구 신흥2동,﻿7,﻿02-6311-8211,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿213268.0975,﻿439689.9393,﻿291283,﻿822,﻿12,﻿2230,﻿1367,﻿0
﻿1008000823,﻿1008,﻿남한산성입구(성남법원.검찰청),﻿Namhansanseong Station,﻿1008000822,﻿1008000824,﻿461140,﻿경기도 성남시 수정구 단대동,﻿4769,﻿02-6311-8221,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿214151.5888,﻿439152.2517,﻿291286,﻿823,﻿13,﻿2241,﻿1402,﻿0
﻿1008000824,﻿1008,﻿단대오거리,﻿Dandaeogeori Station,﻿1008000823,﻿1008000825,﻿461162,﻿경기도 성남시 수정구 신흥2동,﻿2458,﻿02-6311-8231,﻿,﻿,﻿,﻿,﻿,﻿1,﻿도시철도,﻿,﻿,﻿,﻿213874.178,﻿438439.8257,﻿291289,﻿824,﻿14,﻿2241,﻿1449,﻿0
